Station Code,State,District,Block,Latitude,Longitude,Month,Groundwater Level,Avg Temperature (°C),Total Rainfall (mm),Soil pH,Clay (%),Sand (%),Silt (%),Organic Carbon (g/kg),Nitrogen (g/kg)
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-01,65.0,21.523655913978494,21.900000000000002,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-02,70.1,22.156547619047622,12.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-03,72.9,26.31760752688172,0.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-04,66.35,28.158194444444447,23.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-05,67.0,27.310080645161293,76.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-06,57.01,25.17583333333333,92.9,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-07,50.01,23.953629032258064,200.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-08,40.06,24.198790322580646,126.2,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-09,30.1,24.315694444444443,109.1,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-10,13.9,23.497580645161293,229.1,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-11,9.92,21.766527777777778,259.9,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2021-12,10.5,20.940994623655914,14.3,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-01,17.75,21.759274193548386,9.9,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-02,21.1,23.011011904761904,0.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-03,36.1,26.238978494623655,0.8999999999999999,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-04,38.75,28.382916666666667,8.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-05,26.1,26.071102150537637,107.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-06,21.02,25.279166666666665,56.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-07,31.8,23.790188172043013,122.3,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-08,29.05,23.769489247311828,141.9,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-09,28.05,23.63666666666667,113.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-10,21.6,22.438037634408605,135.7,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-11,8.4,21.395972222222223,87.5,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2022-12,11.7,21.129973118279572,63.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-01,19.2,21.21451612903226,0.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-02,27.6,23.833184523809525,0.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-03,42.7,26.00712365591398,6.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-04,56.7,28.752499999999998,16.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-05,36.1,27.623790322580643,65.5,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-06,48.7,27.41277777777778,45.2,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-07,50.9,24.15295698924731,135.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-08,62.3,26.035483870967745,31.1,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-09,49.0,25.02472222222222,116.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-10,51.8,25.92231182795699,26.2,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-11,52.8,23.559444444444445,85.7,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2023-12,51.8,21.94717741935484,13.200000000000001,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-01,61.2,22.92016129032258,3.6,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-02,71.4,25.426149425287353,0.1,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-03,73.7,28.838575268817205,0.2,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-04,74.4,31.105694444444442,1.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-05,74.98,28.79314516129032,107.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-06,74.45,25.525277777777777,103.7,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-07,68.22,24.290188172043013,105.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-08,64.75,24.54462365591398,140.5,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-09,64.0,24.618055555555557,67.4,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-10,51.8,23.546102150537635,200.2,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-11,39.23,22.41875,30.1,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2024-12,30.61,22.036021505376343,51.8,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-01,39.72,21.081451612903226,1.5,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-02,55.36,24.080505952380953,0.0,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-03,57.63,26.94301075268817,0.2,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-04,62.98,28.60888888888889,22.400000000000002,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-05,58.46,27.09395161290323,89.3,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-06,50.34,25.79888888888889,88.7,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-07,39.36,24.51760752688172,102.5,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-08,36.32,23.8002688172043,177.3,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-09,25.63,23.71125,105.6,6.5,18.5,56.6,11.9,10.1,0.79
130119,Karnataka,Chikkaballapura,Bagepalli,13.886203,77.844168,2025-10,38.2,23.278225806451612,173.6,6.5,18.5,56.6,11.9,10.1,0.79
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-01,50.0,20.94287634408602,25.099999999999998,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-02,60.0,21.36904761904762,12.3,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-03,68.5,25.326344086021503,0.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-04,70.4,27.30027777777778,25.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-05,71.35,26.572849462365593,78.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-06,69.5,24.707500000000003,121.7,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-07,56.1,23.55537634408602,174.7,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-08,55.1,23.7752688172043,132.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-09,52.3,23.900972222222222,66.4,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-10,36.78,23.02916666666667,208.3,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-11,18.4,21.320694444444445,266.7,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2021-12,13.1,20.34905913978495,19.900000000000002,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-01,15.7,21.217473118279568,12.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-02,18.85,22.080059523809524,0.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-03,23.4,25.236693548387095,0.2,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-04,18.6,27.603055555555557,5.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-05,17.05,25.588575268817205,80.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-06,15.9,24.77763888888889,66.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-07,15.4,23.4372311827957,122.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-08,14.2,23.37728494623656,158.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-09,10.25,23.30513888888889,97.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-10,9.0,22.065860215053764,157.7,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-11,10.8,20.700972222222223,108.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2022-12,10.9,20.439919354838707,68.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-01,15.3,20.245833333333334,1.1,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-02,15.5,22.742410714285715,0.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-03,19.2,24.999059139784944,24.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-04,18.6,27.76166666666667,14.799999999999999,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-05,19.3,27.1002688172043,77.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-06,18.4,26.716944444444444,52.1,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-07,18.0,23.706317204301076,124.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-08,24.2,25.524193548387096,37.6,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-09,23.9,24.617083333333333,112.4,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-10,18.3,25.221370967741937,22.3,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-11,16.5,22.859583333333337,90.1,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2023-12,16.6,21.23293010752688,23.1,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-01,21.0,22.098252688172042,3.1,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-02,22.95,24.49669540229885,0.8999999999999999,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-03,36.1,27.945833333333333,0.30000000000000004,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-04,44.4,30.21763888888889,0.3,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-05,45.7,28.12688172043011,120.2,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-06,36.1,25.12722222222222,109.8,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-07,28.15,23.835618279569893,140.7,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-08,30.3,24.192204301075268,141.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-09,33.01,24.19263888888889,56.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-10,23.0,23.11801075268817,200.3,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-11,21.85,21.743194444444445,37.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2024-12,22.72,21.460618279569893,69.6,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-01,25.24,20.40215053763441,2.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-02,27.63,22.80639880952381,0.0,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-03,33.64,25.748252688172045,0.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-04,55.58,27.284305555555555,11.2,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-05,47.16,26.414247311827957,93.4,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-06,36.27,25.24263888888889,49.300000000000004,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-07,28.38,24.066129032258065,114.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-08,35.21,23.34731182795699,132.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-09,30.82,23.39027777777778,92.9,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-10,18.58,22.940591397849463,192.2,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-11,21.34,21.64638888888889,44.5,6.6,17.9,61.9,11.5,10.1,0.8
130120,Karnataka,Chikkaballapura,Bagepalli,13.686389,77.8625,2025-12,16.47,19.733736559139786,15.2,6.6,17.9,61.9,11.5,10.1,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-01,40.02,21.296102150537635,23.7,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-02,54.67,21.929315476190474,13.4,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-03,58.4,26.161155913978497,0.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-04,52.6,28.16513888888889,19.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-05,53.2,27.3625,78.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-06,43.2,25.294583333333332,85.4,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-07,28.2,23.953897849462365,192.6,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-08,17.65,24.231854838709676,131.5,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-09,27.2,24.372500000000002,87.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-10,23.2,23.486424731182797,213.3,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-11,9.38,21.61638888888889,263.4,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2021-12,13.73,20.717741935483872,18.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-01,23.9,21.571102150537634,12.8,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-02,30.8,22.731994047619047,0.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-03,39.68,26.013978494623657,0.7000000000000001,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-04,41.7,28.350416666666664,4.6,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-05,30.04,26.125,98.1,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-06,19.06,25.368611111111115,72.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-07,26.81,23.82715053763441,108.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-08,22.25,23.826344086021503,144.5,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-09,22.55,23.68041666666667,87.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-10,9.5,22.419758064516127,126.6,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-11,11.2,21.24222222222222,108.8,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2022-12,17.9,20.943682795698926,69.7,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-01,27.9,21.01236559139785,1.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-02,46.4,23.642113095238095,0.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-03,48.15,25.729166666666668,19.8,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-04,60.1,28.53875,14.6,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-05,20.7,27.80201612903226,47.1,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-06,20.7,27.49375,42.3,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-07,26.5,24.24233870967742,131.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-08,62.8,26.121236559139785,38.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-09,30.2,25.164444444444445,112.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-10,28.7,25.964112903225807,22.900000000000002,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-11,18.68,23.36847222222222,81.1,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2023-12,19.3,21.668413978494623,15.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-01,26.32,22.701478494623657,5.3,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-02,36.2,25.208620689655174,0.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-03,44.5,28.676747311827956,0.4,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-04,50.5,31.01527777777778,0.4,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-05,51.15,28.809543010752687,88.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-06,41.5,25.593333333333334,85.7,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-07,40.1,24.373790322580643,88.3,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-08,39.75,24.663978494623656,125.7,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-09,45.81,24.686666666666667,47.8,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-10,39.7,23.517204301075267,203.3,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-11,38.1,22.222638888888888,35.6,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2024-12,42.15,21.76236559139785,61.6,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-01,35.26,20.708870967741934,2.2,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-02,46.71,23.848214285714285,0.0,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-03,58.34,26.896505376344088,0.5,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-04,68.32,28.474861111111114,11.5,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-05,59.23,27.068145161290325,91.10000000000001,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-06,50.21,25.866666666666667,64.3,6.7,18.1,50.1,12.2,10.7,0.8
130121,Karnataka,Chikkaballapura,Bagepalli,13.854825,77.931036,2025-07,42.39,24.579032258064515,85.0,6.7,18.1,50.1,12.2,10.7,0.8
